name,x,y,CORE-TSO_country,CORE-TSO_tso,OSM_type,OSM_name,OSM_country,OSM_voltage,OSM_operator,OSM_alt_name,Comments,CORE-TSO-name,geometry,transformer_dupplicate,v_nom
88373135,5.05539200118394,50.26052410417071,BE,ELIA,Polygon,Achêne,BE,380000;70000,Elia,,,"ACHENE SNCB, ACHENE",POINT (5.05539200118394 50.26052410417071),False,400.0
1292967364,5.7982861,50.1499684,BE,ELIA,Point,,BE,220000,,,Y-junction at 0.3 km from the station,REPIQUAGE HOUFFALIZE 220kV,POINT (5.7982861 50.1499684),False,220.0
93056461,3.22668259225486,50.8980325470581,BE,ELIA,Polygon,Izegem,BE,380000;150000;70000,Elia,,,IZEGEM,POINT (3.22668259225486 50.8980325470581),False,400.0
23151789,4.24689593666668,51.15409669410861,BE,ELIA,Polygon,Mercator,BE,380000,Elia,,,MERCATOR,POINT (4.24689593666668 51.15409669410861),False,400.0
88799385,5.861360255339036,50.38465968316827,BE,ELIA,Polygon,Coo,BE,380000,Elia,,,CENTRALE COO,POINT (5.861360255339036 50.38465968316827),False,400.0
114082368,5.795434395894523,50.15003415858498,BE,ELIA,Polygon,Mont-lez-Houffalize,BE,220000;70000,,,,HOUFFALIZE,POINT (5.795434395894523 50.15003415858498),False,220.0
87763325,3.775457721152901,51.13209367371231,BE,ELIA,Polygon,Rodenhuize,BE,380000;150000,,,,RODENHUIZE,POINT (3.775457721152901 51.13209367371231),False,400.0
87772591,5.28695032598032,50.51204012269926,BE,ELIA,Polygon,Poste Elia Gramme,BE,380000;150000,Elia,,,GRAMME,POINT (5.28695032598032 50.51204012269926),False,400.0
94155586,5.559734594504583,50.59033449311225,BE,ELIA,Polygon,Sart-Tilman,BE,220000;70000,Elia,,,SART-TILMAN,POINT (5.559734594504583 50.59033449311225),False,220.0
90113579,4.903899490618288,50.48862132270484,BE,ELIA,Polygon,Champion,BE,380000;70000,,,,CHAMPION (NAMUR),POINT (4.903899490618288 50.48862132270484),False,400.0
7578992,5.4718802841380105,50.540253503031536,BE,ELIA,MultiPolygon,Rimière,BE,380000;220000;70000,Elias,,,"RIMIERE, TR RIMIERE 380/220 TFO 8, TR RIMIERE 380/220 TFO 9",POINT (5.4718802841380105 50.540253503031536),False,400.0
88799384,5.843362737369794,50.375498011383655,BE,ELIA,Polygon,Brume,BE,380000;220000,Elia,,,"BRUME, BRUME SNCB, TR BRUME 380/220 TFO 1",POINT (5.843362737369794 50.375498011383655),False,400.0
495688597,3.604571104459805,51.11472029141639,BE,ELIA,Polygon,Horta,BE,380000,Elia,,,HORTA,POINT (3.604571104459805 51.11472029141639),False,400.0
23141556,5.668085597561913,50.75438286200539,BE,ELIA,Polygon,380 kV Lixhe,BE,380000;220000,,,,"LIXHE, Lixhe, TR LIXHE 380/220 TFO 11, TR LIXHE 380/220 TFO 6",POINT (5.668085597561913 50.75438286200539),False,400.0
161224164,5.58529480091167,49.54872558878274,BE,ELIA,Polygon,Latour,BE,220000,Elia,,,LATOUR,POINT (5.58529480091167 49.54872558878274),False,220.0
1356298440,5.5866527,49.5471708,BE,ELIA,Point,,BE,220000,,,Y-junction at 0.2 km from the station,REPIQUAGE LATOUR 220kV,POINT (5.5866527 49.5471708),False,220.0
392090271,3.1839019958695,51.32594793322628,BE,ELIA,Polygon,Stevin,BE,380000;220000;150000,Elia,,,"STEVIN, TR STEVIN 380/220 TFO 3, TR STEVIN 380/220 TFO 4, TR STEVIN 380/220 TFO 5, TR STEVIN 380/220 TFO 6",POINT (3.1839019958695 51.32594793322628),False,400.0
24552827,5.41501190309666,50.58458329274241,BE,ELIA,Polygon,Awirs,BE,220000;150000,,,,AWIRS,POINT (5.41501190309666 50.58458329274241),False,220.0
1068913285,5.5438201,50.2104585,BE,ELIA,Point,,BE,220000,,,Y-junction at 0.6 km from the station,REPIQUAGE MARCOURT 220kV,POINT (5.5438201 50.2104585),False,220.0
23136868,4.254884065820145,51.32271623001677,BE,ELIA,Polygon,Doel 380,BE,380000,Elia,,,DOEL,POINT (4.254884065820145 51.32271623001677),False,400.0
23136911,4.288790448685698,51.253309925083,BE,ELIA,Polygon,Kallo,BE,380000;150000,Elia,,,KALLO,POINT (4.288790448685698 51.253309925083),False,400.0
91752661,5.660362327408626,50.61393267752886,BE,ELIA,Polygon,220 kV Romsée,BE,220000;150000,,,,"ROMSEE SNCB, ROMSEE",POINT (5.660362327408626 50.61393267752886),False,220.0
204940263,5.496385706035494,50.60273511412971,BE,ELIA,Polygon,La Troque,BE,220000,Elia,,,LA TROQUE,POINT (5.496385706035494 50.60273511412971),False,220.0
103041283,5.4926694291533495,50.60421604030995,BE,ELIA,Polygon,Le Val,BE,220000,Elia,,,LE VAL,POINT (5.4926694291533495 50.60421604030995),False,220.0
863806531,5.667341474828991,50.7530405781785,BE,ELIA,Polygon,Convertisseur ALEGrO Lixhe,BE,380000,Elia,,,ALEGRO CONVERTOR STATION,POINT (5.667341474828991 50.7530405781785),False,400.0
495688586,3.315546586219221,51.227253274780814,BE,ELIA,Polygon,Van Maerlant,BE,380000,Elia,,,MAERLANT,POINT (3.315546586219221 51.227253274780814),False,400.0
1020416515,3.7804502,51.1327222,BE,ELIA,Point,,BE,380000,,,Y-junction at 0.2 km from the station,AFTAKKING RODENHUIZE 380kV,POINT (3.7804502 51.1327222),False,400.0
250052256,4.2201958,50.7567046,BE,ELIA,Point,,BE,380000,,,Y-junction at 10.3 km from the station,AFTAKKING MEKINGEN 380kV,POINT (4.2201958 50.7567046),False,400.0
23136343,4.24817447471769,51.36956684715293,BE,ELIA,Polygon,Zandvliet,BE,380000;150000,Elia,,,"ZANDVLIET, Zandvliet, TR ZANDVLIET PST 1, TR ZANDVLIET PST 2",POINT (4.24817447471769 51.36956684715293),False,400.0
1001478336,5.716952209056813,50.74308722476059,BE,ELIA,Polygon,Longue Vue,BE,220000,,,,"BERNEAU, POSTE DE TRANSITION LONGUE VUE 220kV",POINT (5.716952209056813 50.74308722476059),False,220.0
6710858402,2.991500000000005,51.51349999999986,BE,ELIA,Point,Norther Offshore Substation,BE,220000;33000,,,,"OFFSHORE WINDPARK, OFFSHORE SWITCHYARD",POINT (2.991500000000005 51.51349999999986),False,220.0
