ags,name,type,nuts3,area_km2,hh_mwh,cts_mwh,industry_mwh,total_mwh,total_gwh,density_mwh_per_km2
03351016,Lachendorf,Gemeinde,DE931,38.66763110104194,7236.582393000679,6696.538930836437,10260.82578112035,24193.947104957468,24.193947104957466,625.6899224505515
08417051,Rangendingen,Gemeinde,DE143,21.577667428553383,7233.796535971762,6693.960973585806,10256.875685333089,24184.63319489066,24.184633194890658,1120.8177749040435
07235103,Osburg,Gemeinde,DEB25,33.12391972054553,7232.801905176096,6693.040568968931,10255.465387936265,24181.307862081292,24.181307862081294,730.025554526463
15083320,Hötensleben,Gemeinde,DEE07,60.78031004845647,7232.323058062639,6692.59745671468,10254.786425611204,24179.70694038852,24.17970694038852,397.8213819757007
13073012,Born a. Darß,Gemeinde,DE80L,63.404257413798945,7232.145093389612,6692.432772987407,10254.534087641994,24179.111954019012,24.179111954019014,381.3483974146633
09171135,Unterneukirchen,Gemeinde,DE214,23.276059591640017,7231.807097012901,6692.120000220881,10254.054839048124,24177.981936281907,24.177981936281906,1038.7489274587451
09274153,Neufahrn i. NB,Gemeinde,DE227,38.64343929366582,7228.962838899294,6689.4880001754545,10250.021935752713,24168.47277482746,24.16847277482746,625.4224058878992
08126085,Waldenburg,Stadt,DE119,31.260688298985446,7227.148359253474,6687.808929458429,10247.449166105658,24162.40645481756,24.16240645481756,772.9326438279909
08325061,Vöhringen,Gemeinde,DE135,24.792159927664677,7223.887930236843,6684.791816040067,10242.826169738812,24151.50591601572,24.151505916015722,974.1590077864062
09471172,Pommersfelden,Gemeinde,DE245,35.51064808583416,7223.417793743195,6684.356764359371,10242.159558292586,24149.934116395147,24.149934116395148,680.0758481799995
09172116,Berchtesgaden,Gemeinde,DE215,35.76657492956498,7216.205435877219,6677.6826421550195,10231.933080721401,24125.82115875364,24.125821158753638,674.5354064867702
09776118,Maierhöfen,Gemeinde,DE27A,17.77965932786184,7215.135540894226,6676.692590081246,10230.41606544707,24122.244196422544,24.122244196422542,1356.732643275199
15084207,Gutenborn,Gemeinde,DEE08,34.1048485179651,7214.595903606045,6676.193224232459,10229.650908098121,24120.440035936626,24.120440035936625,707.2437229337324
14626390,Oderwitz,Gemeinde,DED2D,35.91862886922723,7212.9088387518195,6674.632059740491,10227.258801215268,24114.79969970758,24.11479969970758,671.373057905548
09178140,Marzling,Gemeinde,DE21B,20.374371455222793,7207.77529130388,6669.881612848367,10219.979890654757,24097.636794807004,24.097636794807002,1182.7425865758319
16076079,Weida,Stadt,DEG0L,36.9834847485473,7206.624456159014,6668.81666092328,10218.348109479219,24093.78922656151,24.09378922656151,651.4742834639969
09277145,Simbach a. Inn,Stadt,DE22A,47.43779771263439,7198.930519781643,6661.69689890241,10207.438796705304,24068.066215389357,24.068066215389358,507.36053054543817
08415048,Mehrstetten,Gemeinde,DE141,17.084359683677906,7195.596896963616,6658.612053906631,10202.712018082742,24056.92096895299,24.05692096895299,1408.125409109511
01054091,Nordstrand,Gemeinde,DEF07,56.24272484190263,7192.766866402997,6655.993219656501,10198.69928818335,24047.459374242848,24.047459374242848,427.56568857287516
13072043,Güstrow,Stadt,DE80K,70.80514490390748,7187.019643879587,6650.674894336335,10190.550241321804,24028.244779537727,24.028244779537726,339.3573279476714
14521010,Amtsberg,Gemeinde,DED42,23.153880062439868,7184.959208424861,6648.7682227215155,10187.628728363612,24021.35615950999,24.02135615950999,1037.4656901880276
12073384,Lychen,Stadt,DE40I,111.98925937711726,7184.326020664316,6648.182287778932,10186.730924822557,24019.239233265806,24.019239233265804,214.4780612610574
09371151,Sulzbach-Rosenberg,Stadt,DE234,53.385506429058104,7183.393411798602,6647.319276589766,10185.408568968189,24016.121257356557,24.016121257356556,449.8621978845632
09273113,Aiglsbach,Gemeinde,DE226,39.412919269492654,7180.789797075573,6644.909961472922,10181.716876450444,24007.41663499894,24.00741663499894,609.1255628857145
09774119,Bibertal,Gemeinde,DE278,27.292518826688553,7180.149928018015,6644.317843837556,10180.809599428514,24005.277371284086,24.005277371284087,879.5552189125918
09673142,Mellrichstadt,Stadt,DE266,56.42592525455754,7180.0849647022105,6644.257728530403,10180.717487264328,24005.06018049694,24.00506018049694,425.42607980642805
14523360,Rodewisch,Stadt,DED44,26.76452363984298,7178.829778610184,6643.09621304226,10178.93774579056,24000.863737443007,24.00086373744301,896.7416741807482
06632020,Wildeck,Gemeinde,DE733,39.885818510524544,7177.412306248301,6641.784522199934,10176.927896919255,23996.12472536749,23.996124725367487,601.6204661573062
08335066,Reichenau,Gemeinde,DE138,12.838211277171569,7177.2460319157,6641.630656399608,10176.69213480585,23995.568823121157,23.995568823121157,1869.0741494330434
08128128,Werbach,Gemeinde,DE11B,43.4417593160429,7176.243078655344,6640.702550397497,10175.270036899392,23992.215665952237,23.992215665952237,552.2846229915922
09771158,Rehling,Gemeinde,DE275,26.210623709172395,7175.213618109456,6639.749915265465,10173.810354035792,23988.773887410713,23.988773887410712,915.2309442760743
09771140,Hollenbach,Gemeinde,DE275,26.197034646411346,7171.49358346769,6636.3074951492035,10168.5356780512,23976.336756668094,23.976336756668093,915.2309442760744
07335003,Bruchmühlbach-Miesau,Gemeinde,DEB3F,26.833827717833984,7170.953631001032,6635.807837642753,10167.770073807444,23974.531542451226,23.974531542451228,893.4443417670732
08337051,Höchenschwand,Gemeinde,DE13A,29.62471176160517,7170.607044803155,6635.487116086496,10167.278645616405,23973.372806506057,23.973372806506056,809.2356475709756
07138023,Großmaischeid,Gemeinde,DEB18,15.276715767789712,7170.506526910342,6635.394099528972,10167.136120246005,23973.03674668532,23.97303674668532,1569.2533075225122
09183135,Obertaufkirchen,Gemeinde,DE21G,31.58797564513177,7168.365292475986,6633.412658709105,10164.100041570404,23965.877992755493,23.965877992755495,758.7025601765345
06636008,Meißner,Gemeinde,DE737,44.7024934270624,7167.106883551157,6632.248160898103,10162.315730408383,23961.670774857645,23.961670774857645,536.0253743776966
14627010,Coswig,Stadt,DED2E,26.120710188808292,7166.611406452609,6631.789659702418,10161.613188253707,23960.014254408732,23.960014254408733,917.2803526863778
15090003,Aland,Gemeinde,DEE0D,92.84760417578202,7160.5972044335695,6626.224278729567,10153.085588375949,23939.907071539084,23.939907071539086,257.8408703601581
09679117,Bergtheim,Gemeinde,DE26C,26.436523156022556,7149.976110770182,6616.395803996294,10138.025828704,23904.397743470476,23.904397743470476,904.21866757561
14626570,Vierkirchen,Gemeinde,DED2D,35.597612262120805,7148.444698675255,6614.978676386057,10135.854423494764,23899.277798556075,23.899277798556074,671.373057905548
08136079,Waldstetten,Gemeinde,DE11D,21.163929109044574,7143.894163717364,6610.767733589207,10129.402172435075,23884.064069741646,23.884064069741644,1128.5269359333943
08325070,Fluorn-Winzeln,Gemeinde,DE135,24.508653077212443,7141.28029455295,6608.348929287807,10125.69594003777,23875.325163878526,23.875325163878525,974.1590077864063
09571141,Ehingen,Gemeinde,DE256,47.627098070278095,7137.931323403206,6605.24988135818,10120.947398855275,23864.12860361666,23.86412860361666,501.06199139832074
08237027,Eutingen im Gäu,Gemeinde,DE12C,32.788701551788044,7135.948751267781,6603.415262367191,10118.136289111018,23857.50030274599,23.85750030274599,727.6134513916116
09477156,Stadtsteinach,Stadt,DE24B,39.72386853963212,7134.352694803328,6601.938314594149,10115.873223974906,23852.164233372383,23.852164233372385,600.4491785480386
09572114,Aurachtal,Gemeinde,DE257,18.409110809459616,7133.426429118609,6601.0811732142365,10114.559862183103,23849.067464515945,23.849067464515944,1295.5034988578036
08316037,Riegel am Kaiserstuhl,Gemeinde,DE133,18.363467871520726,7132.527243644522,6600.249091133746,10113.284897704934,23846.0612324832,23.8460612324832,1298.559803590543
03353019,Hollenstedt,Gemeinde,DE933,22.012798242924827,7130.135269555436,6598.035622573684,10109.893292653227,23838.064184782343,23.838064184782343,1082.9183969123135
09175123,Hohenlinden,Gemeinde,DE218,17.489394671804984,7127.669873409201,6595.754211214473,10106.397581699597,23829.82166632327,23.82982166632327,1362.5298138385442
09679164,Neubrunn,Gemeinde,DE26C,26.35260692542715,7127.280272874935,6595.39368534696,10105.845163031634,23828.51912125353,23.828519121253528,904.21866757561
14627210,Radebeul,Stadt,DED2E,25.9771256178638,7127.216810498541,6595.334958968803,10105.755179065103,23828.306948532445,23.828306948532443,917.2803526863778
14522090,Dorfchemnitz,Gemeinde,DED43,29.573284434553777,7125.7977354838,6594.021785074566,10103.743057775544,23823.56257833391,23.82356257833391,805.577163099888
13075131,Torgelow,Stadt,DE80N,72.39680485057144,7120.52533355241,6589.142845973877,10096.267263992231,23805.93544351852,23.80593544351852,328.8257747376349
07137081,Nickenich,Gemeinde,DEB17,16.821315111484324,7119.402285025652,6588.103607038672,10094.674881752804,23802.18077381713,23.80218077381713,1415.0011824917779
09188127,Krailling,Gemeinde,DE21L,15.907030065365332,7119.333775648071,6588.040210301211,10094.577741590567,23801.95172753985,23.80195172753985,1496.3165109849308
14521690,Zschopau,Stadt,DED42,22.93489568500539,7117.005422065684,6585.8856144488445,10091.276344720003,23794.167381234533,23.794167381234534,1037.4656901880276
03359040,Wischhafen,Gemeinde,DE939,27.63783279615135,7116.160802592291,6585.104026279438,10090.0787499443,23791.343578816028,23.79134357881603,860.825222957751
06635017,Rosenthal,Stadt,DE736,51.15739487093153,7113.8808394104535,6582.994209603703,10086.845966328252,23783.72101534241,23.783721015342408,464.91266952408296
09183140,Reichertsheim,Gemeinde,DE21G,31.33514152002295,7110.988796193202,6580.317990507126,10082.745308035112,23774.052094735438,23.77405209473544,758.7025601765345
12060176,Oderberg,Stadt,DE405,36.401364108064065,7110.5649051595265,6579.9257331327035,10082.144268509788,23772.634906802017,23.77263490680202,653.0698914532057
01062045,Lütjensee,Gemeinde,DEF0F,13.941815233339184,7110.51194388858,6579.876724195395,10082.069174170361,23772.457842254338,23.772457842254337,1705.1192720878305
08128058,Igersheim,Gemeinde,DE11B,43.02858826997988,7107.9904133330265,6577.54336756192,10078.493869651329,23764.02765054628,23.76402765054628,552.2846229915921
07335048,Waldleiningen,Gemeinde,DEB3F,26.59516762654957,7107.175162041362,6576.788955918879,10077.337916327315,23761.302034287557,23.761302034287556,893.4443417670732
15083245,Gröningen,Stadt,DEE07,59.71670617521599,7105.763538854046,6575.482677745535,10075.336361061707,23756.582577661287,23.756582577661288,397.8213819757007
09472190,Speichersdorf,Gemeinde,DE246,53.20771480085352,7105.671574341435,6575.39757625627,10075.20596361848,23756.275114216183,23.756275114216184,446.4817781243088
15084341,Molauer Land,Gemeinde,DEE08,33.568462199934274,7101.1278572437495,6571.192942524066,10068.76337967397,23741.084179441787,23.741084179441785,707.2437229337324
08226086,Spechbach,Gemeinde,DE128,8.525324430863396,7101.054259046575,6571.124836729669,10068.659024021268,23740.838119797514,23.740838119797512,2784.7430689969856
07334008,Hagenbach,Stadt,DEB3E,15.842057411393569,7097.207370445939,6567.565029367876,10063.204480483037,23727.976880296854,23.727976880296854,1497.7837956345084
08215039,Kronau,Gemeinde,DE123,10.829656799850707,7097.009047817041,6567.3815069351685,10062.9232767555,23727.313831507712,23.72731383150771,2190.9571346559023
09190145,Rottenbuch,Gemeinde,DE21N,31.67466329571469,7096.215212410831,6566.646912977174,10061.79768923922,23724.659814627226,23.724659814627227,749.0106396122912
09171111,Altötting,Stadt,DE214,22.834108013951568,7094.493968754227,6565.054120339721,10059.35711987538,23718.90520896933,23.71890520896933,1038.7489274587451
09279126,Marklkofen,Gemeinde,DE22C,40.56467536796195,7094.030237753503,6564.624996130121,10058.699590844539,23717.354824728165,23.717354824728165,584.6800106148556
01056051,Westerhorn,Gemeinde,DEF09,9.38424233612135,7091.163636479745,6561.972320324541,10054.635006948893,23707.77096375318,23.70777096375318,2526.3383142289954
12070325,Putlitz,Stadt,DE40F,119.89677456507032,7090.850210253326,6561.6822841150215,10054.190596627855,23706.7230909962,23.706723090996203,197.7261121243099
08117044,Schlierbach,Gemeinde,DE114,11.056596605393873,7090.846962815224,6561.679279023045,10054.18599205144,23706.71223388971,23.70671223388971,2144.123827609355
09574454,Feuchter Forst,Gemeindefreies Gebiet,DE259,20.68929295144772,7090.82975961747,6561.6633596460215,10054.161599457613,23706.654718721104,23.706654718721104,1145.8417053861788
09274112,Aham,Gemeinde,DE227,37.902270539457376,7090.313653437058,6561.185768852191,10053.42980711223,23704.929229401478,23.70492922940148,625.4224058878992
03352022,Hemmoor,Stadt,DE932,45.18353171148154,7089.787873663595,6560.699226375271,10052.684298478238,23703.171398517105,23.703171398517103,524.5975801509538
08136037,Kirchheim am Ries,Gemeinde,DE11D,20.993964947718435,7086.522681612936,6557.677705373169,10048.054548555661,23692.25493554177,23.69225493554177,1128.5269359333943
08315108,Staufen im Breisgau,Stadt,DE132,23.261882954165078,7086.389326774356,6557.554302388202,10047.865463336762,23691.80909249932,23.69180909249932,1018.4820007555435
08215029,Hambrücken,Gemeinde,DE123,10.812697328942228,7085.8949819968475,6557.096849012004,10047.16452671194,23690.156357720793,23.69015635772079,2190.9571346559023
06440011,Hirzenhain,Gemeinde,DE71E,15.839344067732457,7085.077393972224,6556.340275019076,10046.005260109876,23687.422929101176,23.687422929101174,1495.4800418381367
09172122,Laufen,Stadt,DE215,35.084869275564984,7078.665622357176,6550.40699382304,10036.913942148207,23665.986558328423,23.665986558328424,674.5354064867703
06632006,Friedewald,Gemeinde,DE733,39.31681923199789,7075.021467186895,6547.034790531169,10031.74685645905,23653.803114177113,23.653803114177112,601.6204661573063
12062445,Schlieben,Stadt,DE407,78.66819412201517,7067.008399442923,6539.61971291732,10020.385043986214,23627.01315634646,23.62701315634646,300.3375559848333
09676141,Mönchberg,Gemeinde,DE269,24.11882576272857,7062.586171801501,6535.527502264062,10014.114721211063,23612.228395276627,23.612228395276627,978.9957698423776
14521240,Großolbersdorf,Gemeinde,DED42,22.758667391961563,7062.319421556237,6535.280658753536,10013.736493251385,23611.33657356116,23.611336573561157,1037.4656901880276
09675178,Wiesentheid,Gemeinde,DE268,33.14532274977381,7058.509450292636,6531.755013703646,10008.334295191069,23598.59875918735,23.59859875918735,711.9737206163844
09187125,Eggstätt,Gemeinde,DE21K,24.34496160226329,7056.5502741042865,6529.942044693511,10005.556358804572,23592.04867760237,23.59204867760237,969.0731520976841
09576117,Büchenbach,Gemeinde,DE25B,30.9342295628635,7051.565849060783,6525.3295916681855,9998.488890459315,23575.384331188285,23.575384331188285,762.1131886695023
09474161,Pretzfeld,Gemeinde,DE248,24.199234672688803,7048.196565949465,6522.211747595019,9993.711548734305,23564.11986227879,23.56411986227879,973.7547563383563
03456014,Neuenhaus,Stadt,DE94B,31.28472387562403,7047.392422296898,6521.467614662814,9992.57134504786,23561.431382007573,23.561431382007573,753.1289544276855
14524320,Wilkau-Haßlau,Stadt,DED45,12.643646078023842,7045.5848644718335,6519.794949212748,9990.00838992276,23555.38820360734,23.55538820360734,1863.021794365899
01060064,Nützen,Gemeinde,DEF0D,21.73282069447194,7045.385942771,6519.61087241495,9989.726336764841,23554.72315195079,23.554723151950792,1083.8318450739475
13072112,Wardow,Gemeinde,DE80K,69.39027400282261,7043.40430387215,6517.7771170160195,9986.916550266482,23548.097971154653,23.548097971154654,339.3573279476715
09173124,Gaißach,Gemeinde,DE216,38.40318157859108,7037.423563157312,6512.24270023514,9978.436395521585,23528.10265891404,23.528102658914037,612.6602456300244
14628080,Dohna,Stadt,DED2F,28.835125409501675,7034.3329419338115,6509.38272238651,9974.054171398684,23517.769835719006,23.517769835719005,815.5945050257868
07233026,Gerolstein,Stadt,DEB24,64.67409891981015,7032.79090706358,6507.955764745403,9971.867704045377,23512.614375854362,23.512614375854362,363.5553454715745
09176121,Dollnstein,Gemeinde,DE219,40.65982697733553,7032.673247934531,6507.846886148361,9971.700873937007,23512.221008019897,23.512221008019896,578.2666271827966
