cluster_0,cluster_1,name_0,name_1,voltage_kv,egon_segments,egon_max_cables,egon_circuits,jao_single_hop,jao_multi_hop,jao_total_traversals,diff_vs_single,diff_vs_total,egon_length_km,cables_detail,sh_names,mh_names
osm_23117075,spatial_9717,Umspannwerk Röhrsdorf,spatial_9717,380.0,2,3,1,0,6,6,,-5.0,0.7,"[3, 3]",,Streumen - Röhrsdorf 571; Streumen - Röhrsdorf 572; Röhrsdorf - Weida 573; Remptendorf - Röhrsdorf 574; Dresden/Süd - Röhrsdorf 591; Freiberg/Nord - Röhrsdorf 594
osm_23135618,osm_28397771,Umspannwerk Meißen,Veltheim,220.0,2,3,1,2,0,2,-1.0,-1.0,22.0,"[3, 3]",Meissen - Veltheim A08; Meissen - Veltheim A09,
osm_23140544,spatial_3032,Station Eller,spatial_3032,220.0,2,3,1,0,2,2,,-1.0,5.7,"[3, 3]",,Eller - Opladen ELLER O; Eller - St. Peter ELLER W 
osm_23161029,spatial_10271,Taucha,spatial_10271,220.0,1,3,1,0,0,0,,,26.5,[3],,
osm_23192640,osm_49577401,Station Reisholz,Station Sankt Peter 220 kV,220.0,1,3,1,1,1,2,0.0,-1.0,5.7,[3],Reisholz - St Peter GRIND S,Eller - St. Peter ELLER W 
osm_23192640,spatial_3032,Station Reisholz,spatial_3032,220.0,1,3,1,0,1,1,,0.0,6.8,[3],,Eller - St. Peter ELLER W 
osm_23284340,osm_42372159,Umspannwerk Urberach,Umspannwerk Dettingen,380.0,2,3,1,1,1,2,0.0,-1.0,38.6,"[3, 3]",Dettingen - Urberach KARLST S ,Urberach - Grosskrotzenburg UN2
osm_23284340,spatial_160,Umspannwerk Urberach,spatial_160,380.0,1,3,1,0,2,2,,-1.0,26.5,[3],,Bischofsheim - Urberach ERZHAU N ; Pfungstadt - Urberach (NEU) GRIESH O 
osm_23284340,spatial_35594,Umspannwerk Urberach,spatial_35594,220.0,1,6,2,0,2,2,,0.0,6.7,[6],,FWH-S - Urberach SHWANH O ; FWH-S - Urberach SHWANH W 
osm_23284340,spatial_8702,Umspannwerk Urberach,spatial_8702,220.0,1,3,1,0,0,0,,,28.0,[3],,
osm_23380800,osm_24478889,Station Utfort,Station Walsum,380.0,1,3,1,1,1,2,0.0,-1.0,9.1,[3],Utfort - Walsum LOHHEI W ,Niederrhein - Utfort ZENSEN S 
osm_23380800,spatial_4217,Station Utfort,spatial_4217,220.0,2,3,1,0,3,3,,-2.0,9.0,"[3, 3]",,Muendelheim - Utfort MUENDL N ; Uerdingen - Utfort UERDIN W ; Y-Utfort (-Duelken - Edelstahl) UTFORT W 
osm_23380800,spatial_4496,Station Utfort,spatial_4496,380.0,1,3,1,0,1,1,,0.0,23.5,[3],,Y-Utfort (-Osterath - Selbeck) TOESEE W 
osm_23380800,spatial_7566,Station Utfort,spatial_7566,220.0,1,3,1,1,0,1,0.0,0.0,9.3,[3],Y-Utfort (-Ossenberg - Niederrhein) WESEL O,
osm_234171369,osm_30040568,Umspannwerk Wessin,Umspannwerk Görries,380.0,2,3,1,0,2,2,,-1.0,47.8,"[3, 3]",,Krümmel - Wessin 420; Görries - Güstrow 423
osm_234171369,osm_32062544,Umspannwerk Wessin,Umspannwerk Güstrow,380.0,2,3,1,1,1,2,0.0,-1.0,93.7,"[3, 3]",Wessin - Güstrow 424,Görries - Güstrow 423
osm_23583867,spatial_39312,Hamburg/Ost,spatial_39312,380.0,1,3,1,0,2,2,,-1.0,30.4,[3],,Hamburg/Ost - Hamburg/Nord 961; Hamburg/Ost - Hamburg/Nord 962
osm_23641079,spatial_35594,Farbwerke Höchst Süd (FWH-S),spatial_35594,220.0,1,6,2,0,2,2,,0.0,24.9,[6],,FWH-S - Urberach SHWANH O ; FWH-S - Urberach SHWANH W 
osm_23641079,spatial_37693,Farbwerke Höchst Süd (FWH-S),spatial_37693,220.0,2,3,1,0,0,0,,,6.1,"[3, 3]",,
osm_23682013,osm_28921360,Hannover/West,Umspannwerk Kraftwerk Robert Frank,220.0,1,3,1,0,2,2,,-1.0,42.9,[3],,Landesbergen - Hannover/W 3; Landesbergen - Hannover/W 4
osm_23744346,osm_26455019,Umspannwerk Maade,Voslapp,220.0,1,3,1,1,1,2,0.0,-1.0,5.7,[3],Maade - Voslapp weiss,Maade - Inhausen schwarz
osm_23744346,osm_637595524,Umspannwerk Maade,Fedderwarden,220.0,2,3,1,2,0,2,-1.0,-1.0,9.4,"[3, 3]",Fedderwarden - Maade weiss; Fedderwarden - Maade schwarz,
osm_23816140,osm_274621059,Umspannwerk Lahe,Umspannwerk Mehrum,220.0,2,3,1,0,0,0,,,52.2,"[3, 3]",,
osm_23881272,osm_42411962,Dörnigheim 220 kV,Kraftwerkseinspeisung Staudinger,220.0,1,3,1,0,3,3,,-2.0,9.1,[3],,Grosskrotzenburg - Frankfurt/N 3; Y-Doernigheim (-Grosskrotzenburg - Frankfurt/N) 2; Y-Doernigheim (-Grosskrotzenburg - Frankfurt/N) 1
osm_23881272,osm_4826893,Dörnigheim 220 kV,Umspannwerk Frankfurt Nord,220.0,2,3,1,2,1,3,-1.0,-2.0,24.6,"[3, 3]",Y-Doernigheim (-Frankfurt/N - Grosskrotzenburg) 1; Y-Doernigheim (-Frankfurt/N - Grosskrotzenburg) 2,Grosskrotzenburg - Frankfurt/N 3
osm_23899043,osm_24272339,Algermissen,Klein Ilsede,380.0,1,3,1,0,2,2,,-1.0,23.2,[3],,Wahle - Algermissen 2; Klein Ilsede - Grohnde 1
osm_23899043,spatial_7763,Algermissen,spatial_7763,380.0,2,3,1,0,2,2,,-1.0,104.3,"[3, 3]",,Klein Ilsede - Grohnde 1; Algermissen - Grohnde 2
osm_24042358,osm_42410916,Umspannwerk Karben,Großkrotzenburg,380.0,1,3,1,2,0,2,-1.0,-1.0,19.6,[3],Grosskrotzenburg - Karben 3; Grosskrotzenburg - Karben 1,
osm_24042358,spatial_14679,Umspannwerk Karben,spatial_14679,380.0,1,3,1,1,1,2,0.0,-1.0,19.1,[3],Y-Frankfurt/SW (-Karben - Kriftel) 2,Frankfurt/SW - Karben 3
osm_24158385,osm_26245195,Umspannwerk Neufinsing,Umspannwerk Ottenhofen,220.0,2,9,3,2,0,2,1.0,1.0,8.4,"[6, 9]",Neufinsing - Ottenhofen 287; Neufinsing - Ottenhofen 286,
osm_24158385,osm_75865676,Umspannwerk Neufinsing,UW Marienberg,220.0,1,6,2,2,0,2,0.0,0.0,51.1,[6],Marienberg - Neufinsing 251; Marienberg - Neufinsing 250,
osm_24230738,osm_24604789,Eickum,Schaltanlage Ovenstädt,380.0,2,3,1,2,0,2,-1.0,-1.0,90.3,"[3, 3]",Ovenstaedt - Eickum 4; Ovenstaedt - Eickum 3,
osm_24230738,spatial_40199,Eickum,spatial_40199,380.0,1,3,1,0,2,2,,-1.0,4.6,[3],,Bechterdissen - Eickum 1; Bechterdissen - Eickum 3
osm_24230738,spatial_8058,Eickum,spatial_8058,380.0,1,3,1,0,0,0,,,14.7,[3],,
osm_24237879,osm_68532663,Umspannwerk Oberbrunn,Umspannwerk Krün,220.0,1,3,1,0,0,0,,,71.5,[3],,
osm_24237879,spatial_40132,Umspannwerk Oberbrunn,spatial_40132,220.0,1,6,2,0,2,2,,0.0,5.5,[6],,Oberbachern - Oberbrunn 270; Oberbachern - Oberbrunn 269
osm_24258096,osm_26474759,Umspannwerk Hattorf,Umspannwerk Helmstedt,380.0,1,3,1,1,1,2,0.0,-1.0,26.0,[3],Hattorf - Helmstedt 2,Wahle - Helmstedt 1
osm_24258096,spatial_39275,Umspannwerk Hattorf,spatial_39275,380.0,1,3,1,0,2,2,,-1.0,36.2,[3],,Wahle - Helmstedt 1; Wahle - Hattorf 2
osm_24262656,osm_24272339,Wahle 380 kV,Klein Ilsede,380.0,2,3,1,1,1,2,0.0,-1.0,18.4,"[3, 3]",Wahle - Klein Ilsede 3,Wahle - Algermissen 2
osm_24262656,osm_28343121,Wahle 380 kV,Stadorf,380.0,2,3,1,2,0,2,-1.0,-1.0,171.6,"[3, 3]",Wahle - Stadorf 1; Wahle - Stadorf 2,
osm_24262656,osm_33042984,Wahle 380 kV,Umspannwerk und Betriebszentrum Lehrte,220.0,1,3,1,1,0,1,0.0,0.0,33.0,[3],Lehrte - Wahle 1,
osm_24262656,spatial_39274,Wahle 380 kV,spatial_39274,220.0,2,3,1,0,4,4,,-3.0,0.7,"[3, 3]",,Wahle - Braunschweig/N 1; Wahle - Braunschweig/N 2; Wahle - Hallendorf 3; Wahle - Gleidingen 2
osm_24262656,spatial_39275,Wahle 380 kV,spatial_39275,380.0,2,3,1,0,2,2,,-1.0,0.6,"[3, 3]",,Wahle - Helmstedt 1; Wahle - Hattorf 2
osm_24262656,spatial_39319,Wahle 380 kV,spatial_39319,380.0,1,3,1,0,0,0,,,18.7,[3],,
osm_24267175,osm_27919734,Umspannanlage Frimmersdorf I,Station Gohrpunkt,220.0,1,6,2,0,0,0,,,10.1,[6],,
osm_24267175,spatial_2233,Umspannanlage Frimmersdorf I,spatial_2233,220.0,2,3,1,0,0,0,,,5.9,"[3, 3]",,
osm_24268944,osm_25426571,Station Verlautenheide,Umspannanlage Zukunft,380.0,1,3,1,0,0,0,,,10.5,[3],,
osm_24272541,spatial_39274,Umspannwerk Braunschweig Nord,spatial_39274,220.0,2,3,1,0,2,2,,-1.0,21.1,"[3, 3]",,Wahle - Braunschweig/N 1; Wahle - Braunschweig/N 2
osm_242756113,osm_933248930,380-kV-Umspannwerk Eichstetten,Erweiterung Umspannwerk Weier,380.0,1,3,1,0,0,0,,,46.2,[3],,
osm_242756113,spatial_13012,380-kV-Umspannwerk Eichstetten,spatial_13012,380.0,1,3,1,0,0,0,,,17.4,[3],,
osm_242756113,spatial_15325,380-kV-Umspannwerk Eichstetten,spatial_15325,380.0,2,6,2,0,3,3,,-1.0,152.6,"[6, 3]",,Daxlanden - Kuehmoos ge; Eichstetten - Kuehmoos gn; Eichstetten - Kuehmoos rt
osm_242756113,spatial_36732,380-kV-Umspannwerk Eichstetten,spatial_36732,220.0,1,3,1,0,4,4,,-3.0,0.4,[3],,Eichstetten - Gurtweil ge; Eichstetten - Gurtweil rt; Eichstetten - Weier ge; Eichstetten - Weier rt
osm_24280460,spatial_3009,Station Nordlicht,spatial_3009,380.0,2,3,1,0,2,2,,-1.0,2.6,"[3, 3]",,Buescherhof - Nordlicht ESSEN W ; Y-Nordlicht (-Kusenhorst - Niederrhein) LIPPE S 
osm_243380072,osm_97857512,NA,Umspannwerk Walzwerk (UWWW),220.0,1,6,2,0,0,0,,,0.9,[6],,
osm_24413992,osm_27739871,Grohnde,Landesbergen,380.0,1,3,1,2,0,2,-1.0,-1.0,72.5,[3],Landesbergen - Grohnde 1; Landesbergen - Grohnde 2,
osm_24413992,osm_42681484,Grohnde,Vörden,380.0,2,3,1,1,1,2,0.0,-1.0,57.9,"[3, 3]",Y-Voerden (-Grohnde - Bergshausen) 1,Grohnde - Wuergassen 2
osm_24413992,spatial_7763,Grohnde,spatial_7763,380.0,2,3,1,0,2,2,,-1.0,3.5,"[3, 3]",,Klein Ilsede - Grohnde 1; Algermissen - Grohnde 2
osm_24414688,osm_24858617,Station Wambel,Station Ratsbusch,220.0,2,3,1,2,0,2,-1.0,-1.0,3.2,"[3, 3]",Ratsbusch - Wambel RA WA N; Ratsbusch - Wambel RA WA S,
osm_24414688,osm_42507488,Station Wambel,Station Gersteinwerk,220.0,1,3,1,2,0,2,-1.0,-1.0,25.2,[3],Gersteinwerk - Wambel WAMBEL O ; Gersteinwerk - Wambel WAMBEL W ,
osm_24415232,spatial_3240,Station Elmenhorst,spatial_3240,220.0,2,3,1,0,2,2,,-1.0,7.4,"[3, 3]",,Elmenhorst - Gersteinwerk CAPPEN S ; Y-Elmenhorst (-Poeppinghausen - Ruhrzink) ELMENH S 
osm_24415232,spatial_38885,Station Elmenhorst,spatial_38885,220.0,1,3,1,0,0,0,,,2.7,[3],,
osm_24462228,spatial_7566,Station Ossenberg,spatial_7566,220.0,1,3,1,1,0,1,0.0,0.0,5.5,[3],Y-Ossenberg (-Niederrhein - Utfort) WESEL O,
osm_24462317,osm_24462426,Spellen,Station Niederrhein,220.0,1,3,1,1,0,1,0.0,0.0,6.4,[3],Niederrhein - Spellen SPELLN S ,
osm_24462317,osm_24479003,Spellen,Station Möllen,220.0,1,3,1,0,2,2,,-1.0,5.9,[3],,Spellen - Walsum LOENEN O ; Spellen - Walsum LOENEN W 
osm_24462426,osm_24479003,Station Niederrhein,Station Möllen,380.0,1,3,1,0,2,2,,-1.0,9.7,[3],,Niederrhein - Walsum NRHEIN W ; Niederrhein - Utfort ZENSEN S 
osm_24462426,spatial_19032,Station Niederrhein,spatial_19032,380.0,1,3,1,0,0,0,,,35.9,[3],,
osm_24462426,spatial_38704,Station Niederrhein,spatial_38704,380.0,1,6,2,0,0,0,,,16.3,[6],,
osm_24462426,spatial_5759,Station Niederrhein,spatial_5759,220.0,1,3,1,0,1,1,,0.0,12.7,[3],,Hamborn - Niederrhein DINSLK W
osm_24462426,spatial_7566,Station Niederrhein,spatial_7566,220.0,1,3,1,1,0,1,0.0,0.0,11.1,[3],Y-Niederrhein (-Ossenberg - Utfort) WESEL O,
osm_24478889,osm_24479003,Station Walsum,Station Möllen,220.0,1,3,1,0,2,2,,-1.0,6.0,[3],,Spellen - Walsum LOENEN O ; Spellen - Walsum LOENEN W 
osm_24478889,osm_76185022,Station Walsum,Station Zensenbusch,380.0,1,3,1,0,2,2,,-1.0,6.0,[3],,Niederrhein - Walsum NRHEIN W ; Niederrhein - Utfort ZENSEN S 
osm_24478889,spatial_38539,Station Walsum,spatial_38539,220.0,2,3,1,0,0,0,,,1.1,"[3, 3]",,
osm_24478889,spatial_5606,Station Walsum,spatial_5606,220.0,2,3,1,0,2,2,,-1.0,2.7,"[3, 3]",,Y-Walsum (-Hamborn - Schwelgern) WALSUM N ; Y-Walsum (-Hamborn - Schwelgern) WALSUM S 
osm_24479003,osm_76185022,Station Möllen,Station Zensenbusch,380.0,1,3,1,0,2,2,,-1.0,0.6,[3],,Niederrhein - Walsum NRHEIN W ; Niederrhein - Utfort ZENSEN S 
osm_24479984,spatial_4217,Uerdingen,spatial_4217,220.0,2,3,1,0,2,2,,-1.0,16.8,"[3, 3]",,Muendelheim - Utfort MUENDL N ; Uerdingen - Utfort UERDIN W 
osm_24479984,spatial_5216,Uerdingen,spatial_5216,220.0,2,3,1,0,2,2,,-1.0,8.4,"[3, 3]",,Muendelheim - Utfort MUENDL N ; Muendelheim - Uerdingen MUENDL S 
osm_24493551,spatial_39175,Ganderkesee,spatial_39175,380.0,2,3,1,0,0,0,,,7.8,"[3, 3]",,
osm_24493551,spatial_797,Ganderkesee,spatial_797,380.0,2,3,1,0,2,2,,-1.0,14.1,"[3, 3]",,Elsfleth/W - Ganderkesee rot; Ganderkesee - Niedervieland schwarz
osm_24502420,osm_31927411,Umspannwerk Dollern,Alfstedt,380.0,2,3,1,2,0,2,-1.0,-1.0,64.4,"[3, 3]",Y-Alfstedt (-Dollern - Elsfleth/W) schwarz; Y-Alfstedt (-Dollern - Farge) blau,
osm_24502420,spatial_122,Umspannwerk Dollern,spatial_122,380.0,2,3,1,0,3,3,,-2.0,4.6,"[3, 3]",,Kummerfeld - Dollern gruen; Dollern - Wilster/W rot; Hamburg/N - Dollern blau
osm_24502420,spatial_39331,Umspannwerk Dollern,spatial_39331,380.0,2,3,1,0,2,2,,-1.0,110.4,"[3, 3]",,Sottrum - Dollern gruen; Sottrum - Dollern schwarz
osm_24536211,osm_24536328,Umspannwerk Aßlar,Dillenburg,380.0,1,3,1,0,2,2,,-1.0,23.0,[3],,Giessen/N - Dillenburg 3; Dillenburg - Dauersberg WO2
osm_24536211,spatial_9908,Umspannwerk Aßlar,spatial_9908,380.0,1,3,1,1,2,3,0.0,-2.0,33.5,[3],Y-Asslar (-Dauersberg - Limburg) WESTW W1    ,Y-Dauersberg (-Asslar - Limburg) WW1; Dillenburg - Dauersberg WO2
osm_24604789,spatial_39511,Schaltanlage Ovenstädt,spatial_39511,380.0,1,3,1,0,0,0,,,5.8,[3],,
osm_24604789,spatial_8044,Schaltanlage Ovenstädt,spatial_8044,380.0,2,6,2,0,2,2,,0.0,33.6,"[6, 3]",,Landesbergen - Ovenstaedt 4; Ovenstaedt - Sottrum 3
osm_24652261,osm_76246159,Station Meitingen,Umspannwerk Meitingen,380.0,1,6,2,0,0,0,,,1.0,[6],,
osm_24652261,spatial_40384,Station Meitingen,spatial_40384,380.0,1,6,2,0,2,2,,0.0,42.2,[6],,Meitingen - Oberbachern 419; Meitingen - Oberbachern 420
osm_24652261,spatial_8739,Station Meitingen,spatial_8739,380.0,2,3,1,0,4,4,,-3.0,0.5,"[3, 3]",,Meitingen - Oberottmarshausen AUGSBU O ; Lechhausen - Meitingen LECHHA W ; Gundelfingen - Meitingen MEITGN S ; Gundelfingen - Meitingen MEITGN N 
osm_24667346,spatial_3260,Garenfeld,spatial_3260,220.0,2,3,1,1,2,3,0.0,-2.0,19.5,"[3, 3]",Y-Garenfeld (-Altenkleusheim - Opladen) BIGGE W ,Bixterheide - Garenfeld BIXTRH N ; Eiberg - Garenfeld HERDEK N
osm_24667346,spatial_3649,Garenfeld,spatial_3649,220.0,1,3,1,0,0,0,,,3.4,[3],,
osm_24685992,spatial_160,Umspannstation Bischofsheim,spatial_160,380.0,2,3,1,0,2,2,,-1.0,36.8,"[3, 3]",,Bischofsheim - Urberach ERZHAU N ; Y-Bischofsheim (-Buerstadt - Pfungstadt) RIED W 
osm_24685992,spatial_34869,Umspannstation Bischofsheim,spatial_34869,380.0,2,3,1,0,2,2,,-1.0,23.6,"[3, 3]",,Bischofsheim - Kelsterbach KELSTB N ; Bischofsheim - Kriftel TREBUR S 
osm_24685992,spatial_8702,Umspannstation Bischofsheim,spatial_8702,220.0,1,3,1,0,0,0,,,19.4,[3],,
osm_24705761,osm_24715381,Umspannwerk Raitersaich,Umspannwerk Bergrheinfeld,220.0,1,3,1,0,0,0,,,90.7,[3],,
osm_24705761,osm_24768051,Umspannwerk Raitersaich,Ingolstadt,220.0,1,6,2,2,0,2,0.0,0.0,92.8,[6],Ingolstadt - Raitersaich 266; Ingolstadt - Raitersaich 265,
osm_24705761,osm_24768051,Umspannwerk Raitersaich,Ingolstadt,380.0,1,6,2,0,2,2,,0.0,93.0,[6],,Irsching - Raitersaich 425; Irsching - Raitersaich 424
osm_24705761,osm_954971276,Umspannwerk Raitersaich,Umspannwerk Ludersheim,220.0,1,3,1,1,0,1,0.0,0.0,38.1,[3],Ludersheim - Raitersaich 237,
osm_24705761,spatial_12169,Umspannwerk Raitersaich,spatial_12169,380.0,1,3,1,0,1,1,,0.0,84.1,[3],,Grafenrheinfeld - Raitersaich 434
osm_24705761,spatial_13881,Umspannwerk Raitersaich,spatial_13881,220.0,1,6,2,0,1,1,,1.0,110.4,[6],,Raitersaich - Trennfeld 211
osm_24705761,spatial_14784,Umspannwerk Raitersaich,spatial_14784,380.0,2,3,1,0,2,2,,-1.0,48.5,"[3, 3]",,Kriegenbrunn - Raitersaich 438; Raitersaich - Wuergau 431
osm_24715381,spatial_39188,Umspannwerk Bergrheinfeld,spatial_39188,220.0,1,3,1,0,0,0,,,5.4,[3],,
osm_24757392,osm_24757393,Umspannwerk Redwitz,Umspannwerk Würgau,380.0,1,3,1,1,3,4,0.0,-3.0,20.9,[3],Redwitz - Wuergau 436,Eltmann - Redwitz 428; Oberhaid - Redwitz 435; Kriegenbrunn - Redwitz 432
osm_24757392,osm_93341407,Umspannwerk Redwitz,Umspannwerk Mechlenreuth,380.0,1,3,1,1,0,1,0.0,0.0,50.2,[3],Mechlenreuth - Redwitz 469,
osm_24757392,spatial_882,Umspannwerk Redwitz,spatial_882,380.0,1,3,1,0,2,2,,-1.0,55.4,[3],,Redwitz - Remptendorf 414; Redwitz - Remptendorf 413
osm_24757393,osm_24757833,Umspannwerk Würgau,Umspannwerk Oberhaid,380.0,1,3,1,0,2,2,,-1.0,21.4,[3],,Eltmann - Redwitz 428; Oberhaid - Redwitz 435
osm_24757393,spatial_14784,Umspannwerk Würgau,spatial_14784,380.0,1,3,1,0,2,2,,-1.0,56.5,[3],,Raitersaich - Wuergau 431; Kriegenbrunn - Redwitz 432
osm_24757833,osm_24758329,Umspannwerk Oberhaid,Eltmann,380.0,2,3,1,0,2,2,,-1.0,28.2,"[3, 3]",,Eltmann - Redwitz 428; Grafenrheinfeld - Oberhaid 423
osm_24758329,spatial_12169,Eltmann,spatial_12169,380.0,1,3,1,0,2,2,,-1.0,30.4,[3],,Grafenrheinfeld - Oberhaid 423; Eltmann - Grafenrheinfeld 422
osm_24759324,osm_24768051,Umspannwerk Sittling,Ingolstadt,220.0,1,3,1,2,0,2,-1.0,-1.0,23.9,[3],Ingolstadt - Sittling 228; Ingolstadt - Sittling 227,
osm_24759324,osm_954971276,Umspannwerk Sittling,Umspannwerk Ludersheim,220.0,1,6,2,1,0,1,1.0,1.0,73.7,[6],Ludersheim - Sittling 221,
osm_24759324,spatial_39155,Umspannwerk Sittling,spatial_39155,220.0,1,6,2,0,2,2,,0.0,45.8,[6],,Altheim - Sittling 219; Altheim - Sittling 220
osm_24765111,spatial_13881,Umspannwerk Trennfeld,spatial_13881,220.0,2,6,2,0,3,3,,-1.0,6.4,"[6, 6]",,Grosskrotzenburg - Trennfeld 217; Grosskrotzenburg - Trennfeld 218; Raitersaich - Trennfeld 211
osm_24799890,osm_27919734,Station Osterath,Station Gohrpunkt,220.0,1,3,1,1,2,3,0.0,-2.0,19.2,[3],Y-Osterath (-Gohrpunkt - Rommerskirchen) FRIXHM N ,Osterath - St. Peter ZONS O ; Norf - Osterath ZONS W 
osm_24799890,osm_93278553,Station Osterath,Station Edelstahl Krefeld,220.0,2,3,1,1,1,2,0.0,-1.0,15.6,"[3, 3]",Edelstahl - Osterath FICHTH W ,Duelken - Osterath FICHTH O 
osm_24799890,spatial_39388,Station Osterath,spatial_39388,220.0,1,3,1,1,0,1,0.0,0.0,8.7,[3],Gellep - Osterath GELLEP W ,
osm_24815262,spatial_3826,Station Dülken,spatial_3826,220.0,1,3,1,1,1,2,0.0,-1.0,21.5,[3],Y-Duelken (-Edelstahl - Utfort) UTFORT W ,Duelken - Osterath FICHTH O 
osm_24839976,osm_26927264,Umspannwerk Rommerskirchen,Station Paffendorf,380.0,1,3,1,2,0,2,-1.0,-1.0,8.4,[3],Paffendorf - Rommerskirchen PAFFEN N ; Paffendorf - Rommerskirchen PAFFEN S ,
osm_24839976,osm_27919734,Umspannwerk Rommerskirchen,Station Gohrpunkt,220.0,1,3,1,1,1,2,0.0,-1.0,9.8,[3],Y-Rommerskirchen (-Gohrpunkt - Osterath) FRIXHM N ,Rommerskirchen - St Peter FRIXHM S 
osm_24839976,osm_27919734,Umspannwerk Rommerskirchen,Station Gohrpunkt,380.0,1,3,1,0,1,1,,0.0,9.8,[3],,St. Peter - Rommerskirchen PETER S 
osm_24839976,spatial_2273,Umspannwerk Rommerskirchen,spatial_2273,220.0,2,3,1,0,0,0,,,5.4,"[3, 3]",,
osm_24839976,spatial_38471,Umspannwerk Rommerskirchen,spatial_38471,380.0,2,3,1,0,0,0,,,8.5,"[3, 3]",,
osm_24839976,spatial_4473,Umspannwerk Rommerskirchen,spatial_4473,380.0,2,3,1,0,0,0,,,3.9,"[3, 3]",,
osm_24921206,osm_37554416,Station Büscherhof,Station Hamborn,220.0,1,3,1,2,0,2,-1.0,-1.0,7.5,[3],Buescherhof - Hamborn EMSHER N ; Buescherhof - Hamborn EMSHER S ,
osm_24921206,spatial_2393,Station Büscherhof,spatial_2393,380.0,2,3,1,0,2,2,,-1.0,8.7,"[3, 3]",,Y-Buescherhof (-Karnap - Rosenblumendelle) BUESHR W ; Buescherhof - Nordlicht ESSEN W 
osm_24921206,spatial_37348,Station Büscherhof,spatial_37348,220.0,2,3,1,0,0,0,,,9.4,"[3, 3]",,
osm_24921206,spatial_3925,Station Büscherhof,spatial_3925,220.0,1,3,1,0,1,1,,0.0,7.3,[3],,Bergmannsglueck - Buescherhof BUER S 
osm_24976300,osm_28956649,Umspannwerk Pleinting,Schwandorf,220.0,1,3,1,1,0,1,0.0,0.0,112.6,[3],Pleinting - Schwandorf 226,
osm_24976300,osm_28956649,Umspannwerk Pleinting,Schwandorf,380.0,1,3,1,0,0,0,,,112.9,[3],,
osm_24976300,osm_77697810,Umspannwerk Pleinting,Isar,380.0,1,6,2,2,0,2,0.0,0.0,62.9,[6],Isar - Pleinting 451; Isar - Pleinting 452,
osm_24976300,spatial_11803,Umspannwerk Pleinting,spatial_11803,220.0,2,3,1,0,1,1,,0.0,92.5,"[3, 3]",,Pirach - Pleinting 257
osm_25043127,spatial_4490,Station Selbeck,spatial_4490,380.0,1,3,1,0,0,0,,,7.2,[3],,
osm_25044557,spatial_4490,Station Rath,spatial_4490,380.0,1,3,1,0,0,0,,,6.9,[3],,
osm_25051880,spatial_3475,Station Gelsenberg,spatial_3475,220.0,1,3,1,0,1,1,,0.0,10.1,[3],,Y-Eiberg (-Bergmannsglueck - Gelsenberg) GLADBK W 
osm_25051880,spatial_3925,Station Gelsenberg,spatial_3925,220.0,1,3,1,0,1,1,,0.0,3.2,[3],,Y-Bergmannsglueck (-Eiberg - Gelsenberg) GLADBK W 
osm_25306752,osm_31131325,Umspannwerk Herbertingen,380kV-Umspannwerk Grünkraut,220.0,1,3,1,0,0,0,,,41.3,[3],,
osm_25306752,osm_31131325,Umspannwerk Herbertingen,380kV-Umspannwerk Grünkraut,380.0,1,3,1,1,0,1,0.0,0.0,41.3,[3],Gruenkraut - Herbertingen rt,
osm_25306752,osm_31367940,Umspannwerk Herbertingen,Umspannwerk Tiengen,220.0,1,3,1,0,0,0,,,112.5,[3],,
osm_25306752,osm_31367940,Umspannwerk Herbertingen,Umspannwerk Tiengen,380.0,1,3,1,1,0,1,0.0,0.0,113.2,[3],Herbertingen - Tiengen rt,
osm_25306752,spatial_12068,Umspannwerk Herbertingen,spatial_12068,380.0,1,3,1,1,0,1,0.0,0.0,60.9,[3],Y-Herbertingen (-Hoheneck - Metzingen) sw,
osm_25306752,spatial_39936,Umspannwerk Herbertingen,spatial_39936,220.0,1,3,1,0,0,0,,,62.4,[3],,
osm_25306938,spatial_115,Kummerfeld,spatial_115,380.0,2,3,1,0,2,2,,-1.0,20.2,"[3, 3]",,Kummerfeld - Dollern gruen; Hamburg/N - Dollern blau
osm_25306938,spatial_15935,Kummerfeld,spatial_15935,380.0,1,3,1,0,2,2,,-1.0,14.7,[3],,Audorf/S - Kummerfeld schwarz; Hamburg/N - Dollern blau
osm_25426571,spatial_37375,Umspannanlage Zukunft,spatial_37375,380.0,2,3,1,0,0,0,,,3.8,"[3, 3]",,
osm_254326606,spatial_13654,Umspannwerk Bruchsal-Kändelweg,spatial_13654,380.0,2,3,1,2,0,2,-1.0,-1.0,6.3,"[3, 3]",Y-Bruchsal (- Philippsburg - Pulverdingen) ws; Y-Bruchsal/Kaendelweg (-Philippsburg - Pulverdingen) rt,
osm_25506770,spatial_4022,Station Roxel,spatial_4022,380.0,2,3,1,0,2,2,,-1.0,8.5,"[3, 3]",,Y-Roxel (-Hanekenfaehr - Oechtel) ROXEL O ; Roxel - Uentrop UENTRO S 
osm_25557397,osm_41334805,Umspannwerk Großgartach,Drehstromschaltwerk Neckarwestheim,380.0,2,5,1,0,2,2,,-1.0,22.3,"[3, 5]",,GKN2 - Grossgartach sw; Y-Grossgartach (-Endersbach - Muelhausen) gn
